API,CasingSize,CasingType,CasingWeight,CementSacks,CompletionDate,LowerSetDepth,UpperSetDepth,WellboreSize,WellId
4232940643,8.625,Casing,,1150,,5372,1200,11,c388bff9-c01f-4916-9f94-48015b81c483
4232940643,5.5,Casing,,1625,,11491,5850,7.875,c388bff9-c01f-4916-9f94-48015b81c483
4232940643,13.375,Casing,,425,,378,0,17.5,c388bff9-c01f-4916-9f94-48015b81c483
4232940525,9.625,Casing,,845,,9130,5912,12.25,c174991e-6e6f-46f2-b2d0-90a488220b61
4232940525,5.5,Casing,,2015,,16626,8830,8.5,c174991e-6e6f-46f2-b2d0-90a488220b61
4232940525,13.375,Casing,,1010,,1550,,17.5,c174991e-6e6f-46f2-b2d0-90a488220b61
4232940526,9.625,Casing,,845,,8939,5909,12.25,63481bb0-686d-482f-9cc0-e67180d95848
4232940526,5.5,Casing,,1990,,16551,5800,8.5,63481bb0-686d-482f-9cc0-e67180d95848
4232940526,13.375,Casing,,1015,,1537,,17.5,63481bb0-686d-482f-9cc0-e67180d95848
4232940644,8.625,Casing,,450,,7120,5141,11,e086b54b-7faa-4f40-a661-f4697f26813d
4232940644,13.375,Casing,,450,,385,0,17.5,e086b54b-7faa-4f40-a661-f4697f26813d
4232940644,5.5,Casing,,1585,,11460,6980,7.875,e086b54b-7faa-4f40-a661-f4697f26813d
4232940647,9.625,Casing,,1200,,8971,400,12.25,4367a3a3-c1d5-410e-bfc0-52a42072ab89
4232940647,5.5,Casing,,2235,,17154,4140,8.5,4367a3a3-c1d5-410e-bfc0-52a42072ab89
4232940647,13.375,Casing,,581,,446,0,17.5,4367a3a3-c1d5-410e-bfc0-52a42072ab89
4232940649,13.375,Casing,,581,,443,0,17.5,58ef7fc5-aa83-4ec7-bb9c-6e27697fc6f7
4232940649,5.5,Casing,,2435,,17453,2242,8.5,58ef7fc5-aa83-4ec7-bb9c-6e27697fc6f7
4232940649,9.625,Casing,,1275,,9253,400,12.25,58ef7fc5-aa83-4ec7-bb9c-6e27697fc6f7
4232940650,13.375,Casing,,581,,443,0,17.5,845cfd77-9b99-44da-8fa6-d2c7479be0f2
4232940650,5.5,Casing,,2578,,16109,3130,8.5,845cfd77-9b99-44da-8fa6-d2c7479be0f2
4232940650,9.625,Casing,,1085,,7148,310,12.25,845cfd77-9b99-44da-8fa6-d2c7479be0f2
4232940648,9.625,Casing,,1355,,6562,200,12.25,8b4e56a7-cca7-487e-9878-de37f2a3c551
4232940648,5.5,Casing,,2200,,16724,4102,8.5,8b4e56a7-cca7-487e-9878-de37f2a3c551
4232940648,13.375,Casing,,581,,445,0,17.5,8b4e56a7-cca7-487e-9878-de37f2a3c551
4232940652,13.375,Casing,,400,,439,0,17.5,f4efa02b-84e2-4ded-b89b-1d7561a2a6ef
4232940652,5.5,Casing,,900,,11450,4300,7.875,f4efa02b-84e2-4ded-b89b-1d7561a2a6ef
4232940652,8.625,Casing,,1750,,5512,0,11,f4efa02b-84e2-4ded-b89b-1d7561a2a6ef
4232940654,13.375,Casing,,400,,450,0,17.5,2e42fec5-74f7-44c9-b1b3-d5025cdead13
4232940654,5.5,Casing,,900,,11449,4300,7.875,2e42fec5-74f7-44c9-b1b3-d5025cdead13
4232940654,8.625,Casing,,1750,,5415,0,11,2e42fec5-74f7-44c9-b1b3-d5025cdead13
4232940674,8.625,Casing,,1750,,5528,0,11,149c6257-913f-46ce-b42e-30b519821701
4232940674,5.5,Casing,,900,,11455,4300,7.875,149c6257-913f-46ce-b42e-30b519821701
4232940674,13.375,Casing,,400,,460,0,17.5,149c6257-913f-46ce-b42e-30b519821701
4232940673,13.375,Casing,,400,,432,0,17.5,d92672d4-20eb-40a7-9161-71421b7f7807
4232940673,5.5,Casing,,900,,11495,2300,7.875,d92672d4-20eb-40a7-9161-71421b7f7807
4232940673,8.625,Casing,,1750,,5556,0,11,d92672d4-20eb-40a7-9161-71421b7f7807
4232940672,5.5,Casing,,900,,11483,4300,7.875,a346410c-cb50-4a81-a442-731576e1cf68
4232940672,13.375,Casing,,400,,417,0,17.5,a346410c-cb50-4a81-a442-731576e1cf68
4232940672,8.625,Casing,,1750,,5468,0,11,a346410c-cb50-4a81-a442-731576e1cf68
4232938569,5.5,Casing,,840,,10822,6840,7.875,6391a979-2f94-4bf0-9d2b-58ea0ee4aa8a
4232938569,8.625,Casing,,650,,5314,2500,11,6391a979-2f94-4bf0-9d2b-58ea0ee4aa8a
4232938569,13.375,Casing,,360,,345,,17.5,6391a979-2f94-4bf0-9d2b-58ea0ee4aa8a
4232940656,9.625,Casing,,779,,8532,4300,12.25,dababe7b-7025-4209-a1c4-315c540cc03d
4232940656,13.375,Casing,,550,,488,0,17.5,dababe7b-7025-4209-a1c4-315c540cc03d
4232940656,5.5,Casing,,2248,,18284,4000,8.5,dababe7b-7025-4209-a1c4-315c540cc03d
4232940665,9.625,Casing,,818,,8628,4337,12.25,69901741-5cda-4a62-8e92-1976bc94e878
4232940665,5.5,Casing,,2301,,18354,3200,8.5,69901741-5cda-4a62-8e92-1976bc94e878
4232940665,13.375,Casing,,550,,483,0,17.5,69901741-5cda-4a62-8e92-1976bc94e878
4232940661,13.375,Casing,,550,,484,0,17.5,e3c9246e-89d2-445b-b0d1-19ca314920c6
4232940661,9.625,Casing,,1040,,9093,434,12.25,e3c9246e-89d2-445b-b0d1-19ca314920c6
4232940661,5.5,Casing,,2303,,18781,4125,8.5,e3c9246e-89d2-445b-b0d1-19ca314920c6
4232940667,5.5,Casing,,2175,,18475,1775,8.5,ed16630f-1ca8-43d5-ac37-19ed5e228972
4232940667,13.375,Casing,,550,,487,0,17.5,ed16630f-1ca8-43d5-ac37-19ed5e228972
4232940667,9.625,Casing,,1030,,8858,4784,12.25,ed16630f-1ca8-43d5-ac37-19ed5e228972
4232940666,5.5,Casing,,2210,,18712,2350,8.5,99b719bd-6fb9-4ba2-8180-1f962b27dec5
4232940666,9.625,Casing,,911,,9135,4588,12.25,99b719bd-6fb9-4ba2-8180-1f962b27dec5
4232940666,13.375,Casing,,550,,487,0,17.5,99b719bd-6fb9-4ba2-8180-1f962b27dec5
4232940657,5.5,Casing,,2180,,18465,7360,8.5,7caa58de-69cc-4fdf-a8da-5aae781e7c32
4232940657,9.625,Casing,,861,,8825,3361,12.25,7caa58de-69cc-4fdf-a8da-5aae781e7c32
4232940657,13.375,Casing,,550,,488,0,17.5,7caa58de-69cc-4fdf-a8da-5aae781e7c32
4232940664,9.625,Casing,,901,,9148,1511,12.25,951b4bf5-3949-431c-8318-7003e7a7872b
4232940664,13.375,Casing,,550,,483,0,17.5,951b4bf5-3949-431c-8318-7003e7a7872b
4232940664,5.5,Casing,,2303,,18751,3075,8.5,951b4bf5-3949-431c-8318-7003e7a7872b
4232940668,9.625,Casing,,837,,8826,4320,12.25,145ae9f5-d8d2-47eb-863f-73d55852561b
4232940668,13.375,Casing,,549,,487,0,17.5,145ae9f5-d8d2-47eb-863f-73d55852561b
4232940668,5.5,Casing,,2320,,18756,4450,8.5,145ae9f5-d8d2-47eb-863f-73d55852561b
4232940669,5.5,Casing,,2295,,18377,3275,8.5,b13c37bc-4a87-4201-9dc9-91114f197d0b
4232940669,13.375,Casing,,549,,487,0,17.5,b13c37bc-4a87-4201-9dc9-91114f197d0b
4232940669,9.625,Casing,,805,,8730,4583,12.25,b13c37bc-4a87-4201-9dc9-91114f197d0b
4232940658,9.625,Casing,,870,,8843,2556,12.25,738fd645-c406-40d5-b176-9f90493068d2
4232940658,5.5,Casing,,2295,,18803,4000,8.5,738fd645-c406-40d5-b176-9f90493068d2
4232940658,13.375,Casing,,550,,488,0,17.5,738fd645-c406-40d5-b176-9f90493068d2
4232940660,5.5,Casing,,2195,,18450,3075,8.5,c34bf39a-e614-45f6-b98c-c9b156462784
4232940660,9.625,Casing,,1080,,8835,400,12.25,c34bf39a-e614-45f6-b98c-c9b156462784
4232940660,5.5,Casing,,2195,,18452,3075,8.5,c34bf39a-e614-45f6-b98c-c9b156462784
4232940660,13.375,Casing,,550,,484,0,17.5,c34bf39a-e614-45f6-b98c-c9b156462784
4232940663,13.375,Casing,,550,,483,0,17.5,2174aba3-d0f2-4d13-8b15-d9cbf967d84d
4232940663,5.5,Casing,,2178,,18430,850,8.5,2174aba3-d0f2-4d13-8b15-d9cbf967d84d
4232940663,9.625,Casing,,1030,,8817,400,12.25,2174aba3-d0f2-4d13-8b15-d9cbf967d84d
4232940659,13.375,Casing,,550,,484,0,17.5,ccba11fd-d6f5-4098-80ee-fc1ef426abaf
4232940659,5.5,Casing,,2257,,18272,5675,8.5,ccba11fd-d6f5-4098-80ee-fc1ef426abaf
4232940659,9.625,Casing,,773,,8640,3700,12.25,ccba11fd-d6f5-4098-80ee-fc1ef426abaf
4232940659,5.5,Casing,,2257,,18278,5675,8.5,ccba11fd-d6f5-4098-80ee-fc1ef426abaf
4232940662,13.375,Casing,,549,,483,0,17.5,4a645075-df1c-4418-b96c-fe45e4f3f9db
4232940662,9.625,Casing,,1043,,8617,400,12.25,4a645075-df1c-4418-b96c-fe45e4f3f9db
4232940662,5.5,Casing,,2088,,18261,3975,8.5,4a645075-df1c-4418-b96c-fe45e4f3f9db
4232940179,9.625,Casing,,895,,6682,200,12.25,9a6fd316-a7a7-452f-97d5-a69ad7fd726c
4232940179,13.375,Casing,,519,,362,0,17.5,9a6fd316-a7a7-452f-97d5-a69ad7fd726c
4232940179,5.5,Casing,,2868,,18607,5989,8.5,9a6fd316-a7a7-452f-97d5-a69ad7fd726c
4232940675,9.625,Casing,,1088,,6100,2968,12.25,6c50137b-92fc-475c-9d39-76bcee8dca49
4232940675,5.5,Casing,,2341,,19989,2850,8.75,6c50137b-92fc-475c-9d39-76bcee8dca49
4232940675,13.375,Casing,,1332,,1564,0,17.5,6c50137b-92fc-475c-9d39-76bcee8dca49
4232940676,13.375,Casing,,1312,,1537,0,17.5,16c82580-62bf-4118-b83f-db59ceb07aad
4232940676,5.5,Casing,,2330,,19823,4790,8.5,16c82580-62bf-4118-b83f-db59ceb07aad
4232940676,9.625,Casing,,1073,,6048,3650,12.25,16c82580-62bf-4118-b83f-db59ceb07aad
4232940678,5.5,Casing,,2490,,19929,0,7.875,220ee33c-f586-4354-ab02-2abda73076ec
4232940678,13.375,Casing,,1277,,1751,0,17.5,220ee33c-f586-4354-ab02-2abda73076ec
4232940678,9.625,Casing,,1647,,9020,1000,12.25,220ee33c-f586-4354-ab02-2abda73076ec
4232940680,9.625,Casing,,1830,,9075,1000,12.25,092435be-9660-447e-9fb4-2be33294d7f8
4232940680,13.375,Casing,,1276,,1770,0,17.5,092435be-9660-447e-9fb4-2be33294d7f8
4232940680,5.5,Casing,,2480,,19808,0,8.5,092435be-9660-447e-9fb4-2be33294d7f8
4232940686,5.5,Casing,,900,,11455,3300,7.875,2fe0c75e-431c-486c-a56a-610f26caaffa
4232940686,13.375,Casing,,400,,435,0,17.5,2fe0c75e-431c-486c-a56a-610f26caaffa
4232940686,8.625,Casing,,1750,,5538,0,11,2fe0c75e-431c-486c-a56a-610f26caaffa
4232940683,13.375,Casing,,1272,,1751,0,17.5,9396e4b0-c88f-44c5-846d-71e4c68cf39b
4232940683,9.625,Casing,,1817,,9010,0,12.25,9396e4b0-c88f-44c5-846d-71e4c68cf39b
4232940683,5.5,Casing,,2407,,19929,33,8.5,9396e4b0-c88f-44c5-846d-71e4c68cf39b
4232940682,9.625,Casing,,1638,,8911,1000,12.25,03eb399b-cd62-452a-9e68-772d4e885a8a
4232940682,13.375,Casing,,1272,,1709,0,17.5,03eb399b-cd62-452a-9e68-772d4e885a8a
4232940682,5.5,Casing,,2412,,20031,0,8.5,03eb399b-cd62-452a-9e68-772d4e885a8a
4232940461,5.5,Casing,,2375,,17231,6430,8.5,efb24e33-6f37-40cc-a508-7bb615a6b266
4232940461,9.625,Casing,,1806,,9180,0,12.25,efb24e33-6f37-40cc-a508-7bb615a6b266
4232940461,13.375,Casing,,910,,1304,0,17.5,efb24e33-6f37-40cc-a508-7bb615a6b266
4232940684,5.5,Casing,,2520,,20051,0,8.5,8f822f10-4479-4cef-a375-924eb637ad61
4232940684,9.625,Casing,,1817,,8871,0,12.25,8f822f10-4479-4cef-a375-924eb637ad61
4232940684,13.375,Casing,,1272,,1730,0,17.5,8f822f10-4479-4cef-a375-924eb637ad61
4232940677,13.375,Casing,,1277,,1710,0,17.5,2bdc15f5-dc51-4230-b98f-bd3620a6bf83
4232940677,9.625,Casing,,1398,,8819,1000,12.25,2bdc15f5-dc51-4230-b98f-bd3620a6bf83
4232940677,5.5,Casing,,2427,,19856,0,8.5,2bdc15f5-dc51-4230-b98f-bd3620a6bf83
4232940681,9.625,Casing,,1831,,9028,30,12.25,846e4b4e-cc0a-485f-93a9-c1eec3ff43f0
4232940681,13.375,Casing,,1272,,1702,0,17.5,846e4b4e-cc0a-485f-93a9-c1eec3ff43f0
4232940681,5.5,Casing,,2411,,19928,8644,8.75,846e4b4e-cc0a-485f-93a9-c1eec3ff43f0
4232940679,9.625,Casing,,1647,,8974,1000,12.25,eb977677-e5b4-4c53-b61d-d06ccf3948a9
4232940679,13.375,Casing,,1270,,1740,0,17.5,eb977677-e5b4-4c53-b61d-d06ccf3948a9
4232940679,5.5,Casing,,2472,,19771,0,8.5,eb977677-e5b4-4c53-b61d-d06ccf3948a9
4232940408,9.625,Casing,,1146,,8292,2350,12.25,ce453d3a-2805-48b0-a108-e4369b8fdfae
4232940408,5.5,Casing,,1541,,16889,7210,8.5,ce453d3a-2805-48b0-a108-e4369b8fdfae
4232940408,13.375,Casing,,1220,,1445,0,17.5,ce453d3a-2805-48b0-a108-e4369b8fdfae
4232940396,13.375,Casing,,1044,,1460,0,17.5,177267e7-de40-42ee-84ea-f95ea335028b
4232940396,9.625,Casing,,1015,,7933,1203,12.25,177267e7-de40-42ee-84ea-f95ea335028b
4232940396,5.5,Casing,,2005,,17200,3725,8.5,177267e7-de40-42ee-84ea-f95ea335028b
4232940640,13.375,Casing,,370,,334,0,17.5,962dfadc-82bf-4c27-9099-3f1f28779fdd
4232940640,8.625,Casing,,1450,,5523,0,11,962dfadc-82bf-4c27-9099-3f1f28779fdd
4232940640,5.5,Casing,,1000,,11162,2222,7.875,962dfadc-82bf-4c27-9099-3f1f28779fdd
4232940687,5.5,Casing,,2042,,19923,1800,8.5,47676186-e959-4a2d-bbc6-7505c40f18be
4232940687,9.625,Casing,,969,,6628,3200,12.25,47676186-e959-4a2d-bbc6-7505c40f18be
4232940687,13.375,Casing,,1310,,1566,0,17.5,47676186-e959-4a2d-bbc6-7505c40f18be
4232940698,5.5,Casing,,2096,,18148,3500,8.5,fb3a09bf-f0b3-4873-8753-5ceaa365ff15
4232940698,9.625,Casing,,1608,,8983,100,12.25,fb3a09bf-f0b3-4873-8753-5ceaa365ff15
4232940698,13.375,Casing,,1012,,1111,0,17.5,fb3a09bf-f0b3-4873-8753-5ceaa365ff15
4232939630,5.5,Casing,,1846,,20585,3500,7.875,91c3aee3-a42b-4c6f-bc96-9d09dc187349
4232939630,11.75,Casing,,600,,1060,0,14.75,91c3aee3-a42b-4c6f-bc96-9d09dc187349
4232939630,8.625,Casing,,1046,,8559,100,10.625,91c3aee3-a42b-4c6f-bc96-9d09dc187349
4232940692,13.375,Casing,,1275,,1605,0,17.5,6d672786-8ca2-4bd0-b371-5176417f359e
4232940692,9.625,Casing,,1275,,8526,1300,12.25,6d672786-8ca2-4bd0-b371-5176417f359e
4232940692,5.5,Casing,,2295,,15045,3500,8.5,6d672786-8ca2-4bd0-b371-5176417f359e
4232940690,5.5,Casing,,2295,,14733,3500,8.5,6f175358-6975-4dc9-af2b-7be66dd5200c
4232940690,13.375,Casing,,1275,,1607,0,17.5,6f175358-6975-4dc9-af2b-7be66dd5200c
4232940690,9.625,Casing,,1275,,8630,1000,12.25,6f175358-6975-4dc9-af2b-7be66dd5200c
4232940689,9.625,Casing,,1275,,8557,1200,12.25,cc88e77a-8a60-4231-88a6-c23b48717d1f
4232940689,13.375,Casing,,1275,,1607,0,17.5,cc88e77a-8a60-4231-88a6-c23b48717d1f
4232940689,5.5,Casing,,2295,,15030,3500,8.5,cc88e77a-8a60-4231-88a6-c23b48717d1f
4232939475,5.5,Casing,,1015,,11468,5800,7.875,bb125560-d6f1-4968-ab6e-7e3b9dd2d601
4232939475,8.625,Casing,,1628,,6050,400,11,bb125560-d6f1-4968-ab6e-7e3b9dd2d601
4232939475,13.375,Casing,,215,,280,0,17.5,bb125560-d6f1-4968-ab6e-7e3b9dd2d601
4232938398,5.5,Casing,,901,,11700,5800,7.875,3769cfaf-e83e-4b7e-a2c5-ccc4d371e341
4232938398,13.375,Casing,,380,,450,0,17.5,3769cfaf-e83e-4b7e-a2c5-ccc4d371e341
4232938398,8.625,Casing,,1240,,5417,0,11,3769cfaf-e83e-4b7e-a2c5-ccc4d371e341
4232939298,13.375,Casing,,380,,429,0,17.5,4a3bec86-8735-437e-ae85-fcd113d8bc13
4232939298,8.625,Casing,,1540,,5396,932,11,4a3bec86-8735-437e-ae85-fcd113d8bc13
4232939298,5.5,Casing,,1070,,11749,3906,7.875,4a3bec86-8735-437e-ae85-fcd113d8bc13
4232939997,13.375,Casing,,720,,505,0,17.5,f95cbb1c-02d9-4fad-b8ba-b2873563246b
4232939997,8.625,Casing,,950,,4625,300,11,f95cbb1c-02d9-4fad-b8ba-b2873563246b
4232939997,5.5,Casing,,1030,,11753,6914,7.875,f95cbb1c-02d9-4fad-b8ba-b2873563246b
4232940709,13.375,Casing,,1171,,1406,0,17.5,faef6862-2804-453a-bfcd-0f05774ea210
4232940709,5.5,Casing,,2333,,18986,5850,8.5,faef6862-2804-453a-bfcd-0f05774ea210
4232940709,9.625,Casing,,1384,,5833,2884,12.25,faef6862-2804-453a-bfcd-0f05774ea210
4232940710,13.375,Casing,,1382,,1632,0,17.5,ebad924c-15b1-4e9f-b50f-1ce46d770cde
4232940710,9.625,Casing,,1251,,6224,3060,12.25,ebad924c-15b1-4e9f-b50f-1ce46d770cde
4232940710,5.5,Casing,,2032,,19894,1852,8.75,ebad924c-15b1-4e9f-b50f-1ce46d770cde
4232940712,5.5,Casing,,2032,,19858,2110,8.5,e34ca8df-b930-499d-9f1f-d08820f9ec74
4232940712,13.375,Casing,,1450,,1595,0,17.5,e34ca8df-b930-499d-9f1f-d08820f9ec74
4232940712,9.625,Casing,,712,,6254,2800,12.25,e34ca8df-b930-499d-9f1f-d08820f9ec74
4232940711,9.625,Casing,,1431,,6246,3122,12.25,923986f7-efda-4e52-bbcd-e07c1180730d
4232940711,5.5,Casing,,2219,,19861,5204,8.5,923986f7-efda-4e52-bbcd-e07c1180730d
4232940711,13.375,Casing,,1450,,1607,0,17.5,923986f7-efda-4e52-bbcd-e07c1180730d
4232940713,13.375,Casing,,400,,432,0,17.5,2b8adba2-4f9f-4db2-be42-365cf641e685
4232940713,5.5,Casing,,900,,11456,4300,7.875,2b8adba2-4f9f-4db2-be42-365cf641e685
4232940713,8.625,Casing,,1750,,5233,0,11,2b8adba2-4f9f-4db2-be42-365cf641e685
4232940033,8.625,Casing,,985,,5284,18,11,e69f46da-0f4c-4398-bb70-ea7ac3c48ef4
4232940033,13.375,Casing,,520,,497,0,17.5,e69f46da-0f4c-4398-bb70-ea7ac3c48ef4
4232940033,5.5,Casing,,1165,,12061,6218,7.875,e69f46da-0f4c-4398-bb70-ea7ac3c48ef4
4232931527,5.5,Casing,17,740,11/6/1985 12:00:00 AM,9100,4020,7.875,aaa39997-14ee-4b3d-afae-0a3d3cc5efa3
4232931527,13.375,Casing,48,625,11/6/1985 12:00:00 AM,440,0,17.5,aaa39997-14ee-4b3d-afae-0a3d3cc5efa3
4232931527,8.625,Casing,28,1550,11/6/1985 12:00:00 AM,5496,5161,12.25,aaa39997-14ee-4b3d-afae-0a3d3cc5efa3
4232939324,7,Casing,,520,,5060,19,8.75,92c10a9b-e02d-465b-a1fd-5f77c946a18d
4232939324,9.625,Casing,,200,,407,0,12.25,92c10a9b-e02d-465b-a1fd-5f77c946a18d
4232931626,9.625,Casing,53.5,1450,2/27/1986 12:00:00 AM,5500,3060,12.25,bb0273f7-135e-475c-a951-c8fe6f7786ae
4232931626,5.5,Casing,23,1310,2/27/1986 12:00:00 AM,9200,2740,7.875,bb0273f7-135e-475c-a951-c8fe6f7786ae
4232931626,13.375,Casing,0,425,2/27/1986 12:00:00 AM,442,0,17.5,bb0273f7-135e-475c-a951-c8fe6f7786ae
4232940131,5.5,Casing,,3295,,20559,4910,8.5,c77d5cc1-b185-4f6f-b7c1-85f2288d2d34
4232940131,9.625,Casing,,785,,8302,5420,12.25,c77d5cc1-b185-4f6f-b7c1-85f2288d2d34
4232940131,13.375,Casing,,1035,,1574,,17.5,c77d5cc1-b185-4f6f-b7c1-85f2288d2d34
4232940719,9.625,Casing,,1145,,8381,100,12.25,9f19e939-aee6-4055-9c96-63080375a99b
4232940719,13.375,Casing,,1275,,1601,0,17.5,9f19e939-aee6-4055-9c96-63080375a99b
4232940719,5.5,Casing,,2820,,18064,3500,8.5,9f19e939-aee6-4055-9c96-63080375a99b
4232940722,13.375,Casing,,1275,,1598,0,17.5,888c75b4-4baf-407a-88ee-d0581cb8e173
4232940722,5.5,Casing,,2820,,17755,3500,8.5,888c75b4-4baf-407a-88ee-d0581cb8e173
4232940722,9.625,Casing,,1145,,8526,100,12.25,888c75b4-4baf-407a-88ee-d0581cb8e173
4232940716,13.375,Casing,,580,,404,0,17.5,d84b709e-6688-4426-bd37-f5680c269b56
4232940716,9.625,Casing,,1835,,8355,50,12.25,d84b709e-6688-4426-bd37-f5680c269b56
4232940642,5.5,Casing,,1600,,11441,5216,7.875,7b85728d-bfb7-49e5-851e-107d062c92ce
4232940642,8.625,Casing,,1225,,5436,1200,11,7b85728d-bfb7-49e5-851e-107d062c92ce
4232940642,13.375,Casing,,375,,302,0,17.5,7b85728d-bfb7-49e5-851e-107d062c92ce
4232931449,9.625,Casing,40,0,10/4/1985 12:00:00 AM,5600,,,a2631c69-66e9-4bdf-a6a9-ffa0d6b4c2d3
4232931449,5.5,Casing,17,0,10/4/1985 12:00:00 AM,9098,,,a2631c69-66e9-4bdf-a6a9-ffa0d6b4c2d3
4232931449,13.375,Casing,48,450,10/4/1985 12:00:00 AM,448,0,17.5,a2631c69-66e9-4bdf-a6a9-ffa0d6b4c2d3
4232931449,5.5,Casing,17,900,4/10/1985 12:00:00 AM,9098,5130,7.875,a2631c69-66e9-4bdf-a6a9-ffa0d6b4c2d3
4232931449,13.375,Casing,48,0,10/4/1985 12:00:00 AM,448,,,a2631c69-66e9-4bdf-a6a9-ffa0d6b4c2d3
4232931449,9.625,Casing,40,2300,4/10/1985 12:00:00 AM,5600,1920,12.25,a2631c69-66e9-4bdf-a6a9-ffa0d6b4c2d3
4232940364,5.5,Casing,,2605,,19830,3500,8.5,bfadec9a-ffb0-4cd2-8fea-5e0d6fafb4b1
4232940364,9.625,Casing,,1860,,8450,300,12.25,bfadec9a-ffb0-4cd2-8fea-5e0d6fafb4b1
4232940364,13.375,Casing,,830,,1028,0,17.5,bfadec9a-ffb0-4cd2-8fea-5e0d6fafb4b1
4232940365,13.375,Casing,,810,,1026,0,17.5,a935c41a-6695-4bfc-b61a-b5ad00c99c81
4232940365,5.5,Casing,,2635,,20295,3500,8.5,a935c41a-6695-4bfc-b61a-b5ad00c99c81
4232940365,9.625,Casing,,1630,,8548,300,12.25,a935c41a-6695-4bfc-b61a-b5ad00c99c81
4232934560,7,Casing,26,1000,,11810,2635,8.75,6757c0dd-3eec-469a-b85f-0e36c60918f8
4232934560,7,Casing,26,550,,11810,8996,8.75,6757c0dd-3eec-469a-b85f-0e36c60918f8
4232934560,13.375,Casing,48,300,,305,,17.5,6757c0dd-3eec-469a-b85f-0e36c60918f8
4232934560,9.625,Casing,40,1700,,5530,1100,12.25,6757c0dd-3eec-469a-b85f-0e36c60918f8
4232934560,4.5,Liner,,250,,16004,11152,,6757c0dd-3eec-469a-b85f-0e36c60918f8
4232934560,7,Casing,26,450,,0,2635,8.75,6757c0dd-3eec-469a-b85f-0e36c60918f8
4232940748,5.5,Casing,,2712,,19464,2150,8.5,9ed1172f-c4c9-4197-b798-17b898cd03c7
4232940748,13.375,Casing,,1185,,1395,0,17.5,9ed1172f-c4c9-4197-b798-17b898cd03c7
4232940748,9.625,Casing,,1264,,8386,3100,12.25,9ed1172f-c4c9-4197-b798-17b898cd03c7
4232940749,13.375,Casing,,1185,,1376,0,17.5,3939ec3c-2ce9-43ff-959b-415d2c1d6dd3
4232940749,5.5,Casing,,2706,,19458,2200,8.5,3939ec3c-2ce9-43ff-959b-415d2c1d6dd3
4232940749,9.625,Casing,,1263,,8315,2400,12.25,3939ec3c-2ce9-43ff-959b-415d2c1d6dd3
4232940750,13.375,Casing,,1186,,1378,0,17.5,94a5ca91-7195-4f3b-b293-97eb9709cc8c
4232940750,5.5,Casing,,2715,,19491,3916,8.5,94a5ca91-7195-4f3b-b293-97eb9709cc8c
4232940750,9.625,Casing,,1265,,8360,3082,12.25,94a5ca91-7195-4f3b-b293-97eb9709cc8c
4232940751,13.375,Casing,,425,,371,,17.5,8a6cd386-9a70-40dd-a460-153c6d9f6e17
4232940751,13.375,Casing,,425,,373,,17.5,8a6cd386-9a70-40dd-a460-153c6d9f6e17
4232940751,5.5,Casing,,1050,,11151,2450,7.875,8a6cd386-9a70-40dd-a460-153c6d9f6e17
4232940751,8.625,Casing,,600,,5036,317,11,8a6cd386-9a70-40dd-a460-153c6d9f6e17
4232940751,8.625,Casing,,600,,5034,317,11,8a6cd386-9a70-40dd-a460-153c6d9f6e17
4232940745,5.5,Casing,,2715,,19426,1200,8.5,c88dbad4-711a-46c1-ae36-361a0d11b0d4
4232940745,9.625,Casing,,1274,,8424,3150,12.25,c88dbad4-711a-46c1-ae36-361a0d11b0d4
4232940745,13.375,Casing,,1208,,1401,0,17.5,c88dbad4-711a-46c1-ae36-361a0d11b0d4
4232940746,9.625,Casing,,928,,8372,5623,12.25,56fdf523-43d1-4405-967b-3bac2a3bdef7
4232940746,5.5,Casing,,2712,,19435,950,8.5,56fdf523-43d1-4405-967b-3bac2a3bdef7
4232940746,13.375,Casing,,1195,,1402,0,17.5,56fdf523-43d1-4405-967b-3bac2a3bdef7
4232940746,9.625,Casing,,1278,,5623,2974,12.25,56fdf523-43d1-4405-967b-3bac2a3bdef7
4232940747,5.5,Casing,,2720,,19470,0,8.5,b71e27d2-40ce-42a8-8cd9-ba1b61f26a90
4232940747,9.625,Casing,,1277,,8446,2974,12.25,b71e27d2-40ce-42a8-8cd9-ba1b61f26a90
4232940747,13.375,Casing,,1192,,1402,0,17.5,b71e27d2-40ce-42a8-8cd9-ba1b61f26a90
4232940747,9.625,Casing,,1277,,8461,2974,12.25,b71e27d2-40ce-42a8-8cd9-ba1b61f26a90
4232939626,5.5,Casing,,1160,,2796,3000,7.875,a1699fb0-8757-451f-b3be-791851aa79e8
4232939626,8.625,Casing,,955,,5104,300,11,a1699fb0-8757-451f-b3be-791851aa79e8
4232939626,5.5,Casing,,1160,,12000,3000,7.875,a1699fb0-8757-451f-b3be-791851aa79e8
4232939626,13.375,Casing,,520,,500,0,17.5,a1699fb0-8757-451f-b3be-791851aa79e8
4232938349,13.375,Casing,,1150,,1749,,17.5,bf94ae5c-ae97-4e53-9fbf-a96172f58a8a
4232938349,9.625,Casing,,1100,,9282,3073,12.25,bf94ae5c-ae97-4e53-9fbf-a96172f58a8a
4232938349,5.5,Casing,,996,,12385,6041,8.5,bf94ae5c-ae97-4e53-9fbf-a96172f58a8a
4232940738,13.375,Casing,,400,,446,0,17.5,21223679-b4b6-4728-a9c6-502f19af426a
