WellId,API,Supplier,Purpose,TradeName,IngredientName,CASNumber,PercentOfTotalFluid,IngredientMass
520fc0e9-2a5b-409c-b02d-9763ec161942,4237139222,HALLIBURTON,Corrosion Inhibitor,HAI-OS ACID INHIBITOR,REACTION PRODUCT OF ACETOPHENONE FORMALDEHYDE THIOUREA AND OLEIC ACID IN DIMETHYL FORMAMIDE,68527-4-9--1,0.0006335072,14
00467069-2b98-45e2-88bc-bea65a9408db,4237110933,RISING STAR,High Temperature Inhibitor,I-18,CRYSTALLINE SILICA QUARTZ,7647-0-1--0,0.000504323,57
a4a6b3b5-5e70-4a0d-8726-d6b728a7eb69,4237139061,HALLIBURTON,Proppant,CRC SAND PREMIUM,MAGNESIUM SILICATE,7631-8-6--9,0.117417,8347
264008fb-f325-493c-a624-7b1039c29801,4237139223,CESI,Non and De-Emulsifiers,NEC-15,HYDROGEN PEROXIDE SOLUTION,7722-8-4--1,0.03209419,1419.051
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,,,,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.009205,16884.47
ec2917ce-778d-41f5-a054-07c5ca1af4fc,4237139268,FTSI,Friction reducer,FRW-200,AMINES COCO ALKYL ETHOXYLATED,61791-1-4--8,0.0004574088,640.1
898ac4b2-d50f-46fd-9d73-c73a6384b83b,4237139359,ARCHER,Liquid Acid Iron Control,AIC,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.0001819163,594.962
68796bd0-30e4-4677-9779-8d93f60e45b4,4237139101,ADVANCED STIMULATION TECHNOLOGIES,Friction Reducer,AFR-803,ETHOXYLATED ALCOHOLS,,0.0008224265,14.615
72580937-b6d8-4aa1-8243-b9f8fbb157bb,4237139393,VARIOUS,fracture proppant,Bulk Sand,CATIONIC POLYACRYLAMIDE CO POLYMER,,,
4cd9d866-6157-4b3e-be15-b012a852a241,4237139227,NABORS COMPLETION AND PRODUCTION SERVICES,Other Ingredients,Other Ingredients,AMINO ALKYL PHOSPHONIC ACID,7664-3-8--2,0.023145,3668.242
85829064-8909-40dd-8ce7-e0e86384439a,4237139056,OPERATOR,Base Carrier Fluid,WATER,POLYMER OF FATTY ACID,,86.40939,7064172
e046d1a6-b386-45a9-b42c-10735e4a87c3,4237139277,BADGER,Proppant,Sand (Proppant),15 HCL,7732-1-8--5,7.372022,60000
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,"CHEMPLEX,L. C.",Corrosion Inhibitor,I-122,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.0003029344,4
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,C&J WELL SERVICES,Sand - Bulk - Texas,TX Local 100 mesh Sand,,7727-3-7--9,,
4cacf634-bb0b-4ff2-ace2-678339b19db9,4237139413,CATALYST,Scale Inhibitor,Payzone 217 SI,ACID,,0,0
9bd3fce3-9d39-40ca-a5a2-6c0e6501d49f,4237139154,BAKER HUGHES,Proppant,"Atlas CRC-C, 30/50",2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,3.38304,4070796
6bfdd984-aaca-4506-a858-670889b2aa03,4237139035,"CHEMPLEX,L. C.",Corrosion Inhibitor,I-112,METHONAL,,0.002369124,3.4611
c1e89871-c96f-4ab3-83cb-06b167e8037a,4237139177,PFP TECHNOLOGY,Gelling Agents,SG-15G,POLYOXY-12-ETHANEDIYLA-HEXL-W-HYDROXY,31726-3-4--8,0.004473671,987.6962
1d10eee4-63ef-4f7e-9c8b-2cbfabc890c0,4237138955,,,,PETROLEUM DISTILLATE,64742-4-7--8,0.13793,5459.772
4cd9d866-6157-4b3e-be15-b012a852a241,4237139227,NABORS COMPLETION AND PRODUCTION SERVICES,Other Ingredients,Other Ingredients,ACRYLAMIDEAS RESIDUAL,79-0-6--1,7.7E-05,12.2037
252705a0-faee-4e6c-a345-3059cacd5b95,4237139341,SANJEL,Non-MSDS,Other Chemicals,GLYCEENE,56-8-1--5,0,0
cf6ee7e8-512d-47f5-a2b3-382913f8f2e2,4237139433,,,,SODIUM HYDROXACETATE,2836-3-2--0,1E-05,10.23886
a258a21a-8655-4ec6-adad-ee9e7506f543,4237139143,SNF,Friction Reducers,FR-601,SORBITAN MONOOLEATE,,0.007073439,4908.298
3b8800d0-90a0-4073-9587-b53ed3f5a294,4237139402,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,IRIDIUM,,0.001604027,1384.179
02e69138-c0e6-4b30-b6b0-c94b292b4563,4237139199,COMPANY 2,Acidizing,Hydrochloric Acid (7.5%),,,0.08226933,650.91
6f2281d8-9431-45e1-aea8-b51f97c320d5,4237138950,CHEMPLEX,Non-emulsifier,NE-212,13-PROPANEDIOL 2-AMINO-2HM-POLYMER,68133-4-7--1,0.0007826594,0.5788627
c225da26-3a32-4b6e-935e-9d74592d8fce,4237139147,EES,Surfactant,NE-601-N/E Surfactant,2-POPYN-1-OL,107-1-9--7,0.06980659,4979.879
6795ce81-105b-4e82-aebd-f72c0f620e5e,4237138887,,,,PETROLEUM DISTILLATE,64742-4-7--8,0.12834,6131.735
8abbb6c9-0c07-44d1-8aa0-592dd72976a7,4237138756,CHEMPLEX,"Non emulsifier ",Plexbreak 150,PROPLYLENE CARBONATE,108-3-2--7,0.001629138,2.253
54a7511e-032f-4616-9786-93d4c6037036,4237139342,CHEMPLEX,Surfactants,S-222,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,0.009408554,29.15664
72580937-b6d8-4aa1-8243-b9f8fbb157bb,4237139393,,,,OLEIC ACID DIETHANOLAMIDE,,0.00105,2450
a4182f29-ab54-4fe7-8f4c-95d892885a25,4237139381,,Hazardous and Non-Hazardous Ingredients,,ACETIC ANHYDRIDE,,4.143752E-06,9
eecb80be-38f3-4390-9a88-365632f4306b,4237139002,CHEMPLEX,Clay Control,CS-14,IRIDIUM,,0.03483927,11218
b62f52a1-81f4-4cfd-a3a1-47054acb2771,4237138861,,,,SOLVENT,,0.00342,
6bfba10a-f9c8-47f8-a911-60c311216456,4237133699,FRAC SPECIALISTS,Water recovery surfactant,FSU-501LN,WATER,7332-1-8--5,0.01034641,401.764
a65ac187-80f7-4bb5-a580-0ee24bb25ec1,4237138605,CHEMPLEX,Surfactant,WRS,2-BUTOXYETHANOL,,0.03443933,418.433
78e00d08-7b0b-437a-9cc8-25981d6ab290,4237139306,SCHLUMBERGER,"Acid Corrosion Inhibitor, Surfactant , Acid, Friction Reducer, Clay Control Agent, Chelating Agent, Propping Agent, Fluid Loss Additive","A286, F112, H075, J627, L071, U042, S012-4070, S100",ACRYLAMIDE DCS - TS,26100-4-7--0,0.00138,0
13220e12-ced9-4ea5-9562-e36757a61e59,4237102150,BIOGUARD,Biocide,Dazomat 24,SODIUM HYDROXIDE,533-7-4--4,,
c4987317-19eb-4f36-9159-50fb3b4fbfac,4237139135,ASK,Crosslinker,EC200-Crosslinker,IRIDIUM,,0.008426519,241.538
b265863b-56ca-422c-8cfb-231d6215feda,4237139156,BAKER HUGHES,Clay Control,"ClayCare, ClayTreat-2C, 330 gl tote",15 HCL,7732-1-8--5,0.0157326,8192.344
2a8ef797-1993-4ae7-a2f1-88870f1b9a4c,4237139161,REAGENT,Acidizing,HA04-10-15% HCL,,14808-6-0--7,0.2954451,35449.56
00467069-2b98-45e2-88bc-bea65a9408db,4237110933,,,,BORATE SALTS,,0.03538108,4019
c4765ddf-2b99-48bb-a959-3c78a4003f65,4237138952,SNF,Friction Reducer,FR-601,NONYLPHENOL,25154-5-2--3,0.0255708,1708
ca24275b-6a2e-40b2-9ad6-2d9e353a170d,4237139202,FRAC SPECIALISTS,Clay control,FCLA-MX,22-DIBROMO-3-NITRILOPROPIONAMIDE,,0.007481409,61.902
eecb80be-38f3-4390-9a88-365632f4306b,4237139002,ASK,Polymer,SG-15G,PETROLEUM DISTILLATE,64742-4-7--8,0.148889,17677
3fb7cc95-d875-41a5-8100-c7a1b402da28,4237139080,HALLIBURTON,Additive,Clayfix 3,2 KCL WATER,7447-4-0--7,0.005917253,490
e29ca031-75da-47ff-af7f-01d23bd63796,4237139150,IMPACT CHEMICAL,Biocide,ABC-100,CARRIER / BASE FLUID - WATER,7789-2-0--0,0.02933359,610.353
cf6ee7e8-512d-47f5-a2b3-382913f8f2e2,4237139433,SCHLUMBERGER,Propping Agent,S012-4070,ACID,,0,0
286eb1cb-3a4c-47fe-8bff-38b16eadff0c,4237139273,C&J WELL SERVICES,Iron Control Additives,ICA-1,ALL INGREDIENT MIXTURE,,,
cf1249eb-f108-4b1f-8551-17ec012d6366,4237139179,CHEMPLEX,Surfactant,Plexbreak 145,DIDECYL DIMETHYL AMMONIUM CHLORIDE,111-4-2--2,5.44541E-05,25.494
b88b009f-1fe2-4be1-89c3-00672eb520ca,4237110863,NALCO,Acid Corrosion Inhibitors,I-22,QUATERNARY AMMONIUM CHLORIDE,70750-0-7--1,0.0007384924,247.8758
3fb7cc95-d875-41a5-8100-c7a1b402da28,4237139080,HALLIBURTON,Biocide,BE-9,TRIBUTYLTETRADECYL PHOSPHONIUM CHLORIDE,81741-2-8--8,0.002316356,192
0760bb15-104c-46a7-b4f7-06717d256090,4237139350,PRODUCERS SERVICE CORPORATION,Friction Reducer,Pro FR 6250,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.0007847036,19.552
11545444-beb0-4b80-a396-dc0bf0aea886,4237139059,UNIVERSAL,FRICTION REDUCERS,WFR-3,ACRYLAMIDE MODIFIED POLYMER,,0.01747181,2540.883
b9f5ffdb-7f97-4fa6-8c1e-ca38dda70928,4237139438,C&J WELL SERVICES,Gel Breakers,BR-7,SULFURIC ACID MONODECYL ESTER SODIUM SALT 1 TO 1,142-8-7--0,,
78279b84-13d3-4507-9e29-0fab37f04366,4237139158,"TEXAS QUALITY CHEMICALS, INC.",Paraffin Inhibitor,PC-510S,BENZENE 13-DIMETHYL- XYLENE,108-3-8--3,0.01331289,315
2a8ef797-1993-4ae7-a2f1-88870f1b9a4c,4237139161,CHAMPION,Biocide,Bactron K-139,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.002024205,53.7
c4987317-19eb-4f36-9159-50fb3b4fbfac,4237139135,EES,Surfactant,NE-601-N/E Surfactant,2-BUTOXYETHANOL  ,111-7-6--2,0.000960735,27.539
a70db9ae-57b5-441b-9d13-782d6c7215bc,4237139110,HALLIBURTON,Solvent,HYDROCHLORIC ACID 10-30%,,,1.24321,29009
10ed7f73-eeef-4272-91a6-90d2fc23df42,4237139332,ARCHER,Corrosion Inhibitor,Ahib 160,ALCOHOLS C12-C16 ETHOXYLATED,68551-1-2--2,5.48425E-05,123.272
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,HALLIBURTON,Breaker,SP BREAKER,ACETIC ACID,7775-2-7--1,0.00328,
9bd3fce3-9d39-40ca-a5a2-6c0e6501d49f,4237139154,BAKER HUGHES,Crosslinker,XLW-4,DISODIUM TETRABORATE,1330-4-3--4,0.0392367,47213.39
84533a70-28cb-466f-8d22-07869272eaa2,4237139492,LIBERTY OILFIELD SERVICES,Crosslinker,XLB-36,SODIUM CALCIUM PENTABORATE OCTAHYDRATE - TS,1319-3-3--1,0.0314802,1382.1
b88b009f-1fe2-4be1-89c3-00672eb520ca,4237110863,NALCO,Acid Corrosion Inhibitors,I-22,AMPHOTERIC SURFACTANT,,0.0001230821,41.31263
54a7511e-032f-4616-9786-93d4c6037036,4237139342,CHEMPLEX,Gel Breakers/Delayed Breakers,GB-150,SODIUM CHLORIDE,,0.01776215,55.044
ca24275b-6a2e-40b2-9ad6-2d9e353a170d,4237139202,FRAC SPECIALISTS,Iron Control,FIC-644RL,MERCAPTOETHANOL,60-2-4--2,0.004164566,34.45807
0e1378d4-80ef-4eae-8c59-ababbb66a70a,4237139093,LIBERTY OILFIELD SERVICES,Friction reduction,FRP-20,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.00288445,1790.1
327ae9a4-0068-49d7-b504-eb77e882734f,4237139214,CHEMPLEX,"Clay Control ",Claymax,CHOLINE CHLORIDE,,0.07664873,139.695
6be4f61f-5c9c-42c9-8da9-7318d72236ea,4237138803,,,,ACETIC ACID,7775-2-7--1,0.00351,
cc6499c4-5254-4f5a-90a2-0815bfa8841d,4237139125,FRITZ INDUSTRIES,Gel Breakers,GB-2,AMMONIUM PERSULFATE,7727-5-4--0,0.0002150896,120
bb154c31-00bc-4f99-ac79-ee60c058eb03,4237139286,,,,ALCOHOLS C12-C14 ETHOXYLATED,68439-5-0--9,0.0002,441.9407
286eb1cb-3a4c-47fe-8bff-38b16eadff0c,4237139273,C&J WELL SERVICES,Acid Corrosion Inhibitors,CI-3,,9003-3-5--4,,
11545444-beb0-4b80-a396-dc0bf0aea886,4237139059,UNIVERSAL,Resin Coated Proppants,Preferred RCS,,14808-6-0--7,2.028768,295038.8
bee05fe0-2200-4f8c-bb3c-c5db21ec8abd,4237139504,,,,CALCUM CHLORIDE,10043-5-2--4,0.00274556,1390.985
eadd7a60-7a43-4ef5-9cd5-52839c7a7aa1,4237139345,SANJEL,Acid Inhibitor,AI-8,FATTY ACIDS,,0.00011,249.2
b8e68783-2023-4645-894d-7f6c6c6a90f2,4237139315,BLUE RIBBON TECHNOLOGY,Friction Reducer,FR-1,C10-C16 ETHOXYLATED ALCOHOLS,68002-9-7--1,0.002789658,334.604
84650699-116d-4f20-985f-691cd737d0e7,4237138893,,,,3-FENYLPROPENAL,104-5-5--2,0.00066,
6cc55b71-86f0-4aed-8168-283a96ed7e8f,4237139003,CHEMPLEX,Clay Control,CS-14,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.06314,7890.723
242d7aa1-c9dc-4837-b670-7e329e22d754,4237138927,CHEMPLEX,Carrier/Base Fluid,Plexgel 907,,,0.08676527,144.402
1174f5a2-559d-4f74-86cb-ff6ba231916c,4237139415,,Other Chemicals,Other Ingredients,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,4.225E-06,12.97118
948993fc-69d0-4f87-9a94-f3164d5c35db,4237139298,,Hazardous and Non-Hazardous Ingredients,,AMINO ALKYL PHOSPHONIC ACID,7664-3-8--2,0.0001426752,61
1d10eee4-63ef-4f7e-9c8b-2cbfabc890c0,4237138955,,,,15 HCL,7732-1-8--5,0.03977,1574.242
2146df75-e773-47d3-abd6-9a28939b3e07,4237139347,PRODUCERS SERVICE CORPORATION,Guar Crosslinker,Pro XL 101,WATER,77321-8-5--8,0.009651151,733.964
6f2281d8-9431-45e1-aea8-b51f97c320d5,4237138950,OPERATOR,Proppant,Sand,SIO2,60676-8-6--0,22.98509,17000
9bd3fce3-9d39-40ca-a5a2-6c0e6501d49f,4237139154,BAKER HUGHES,Friction Reducer,"FRW-15A, tote",CONTAINS NON-HAZARDOUS INGREDIENTS THAT ARE SHOWN IN THE NON-MSDS SECTION OF THIS REPORT,,0.0451742,54357.87
87e60fa8-cad2-4285-97bf-478a18a58642,4237137245,ASK,Crosslinker,XL-335,15 HCL,7732-1-8--5,0.02051626,283
9bd3fce3-9d39-40ca-a5a2-6c0e6501d49f,4237139154,BAKER HUGHES,Breaker,Enzyme G-III,CONTAINS NON-HAZARDOUS INGREDENTS WHICH ARE LISTED IN THE NON-MSDS SECTION OF THE REPORT,,0,0
28270559-81db-4cc3-8654-9f7c2343d9b5,4237138967,CHEMPLEX,Acid Gellant,AGA-380,ACETIC ACID,68-1-1--1,8.091886E-06,1
5f901704-edfd-4657-b8ff-a476f8de6ed3,4237139483,,,,ACRYLAMIDE DCS - TS,26100-4-7--0,0.01933,57811
d1385976-3d8e-42e8-94c9-73435c92faa1,4237138891,FTSI,Proppant,White 20/40 (lbs),CRYSTALLINE SILICA QUARTZ,75-2-0--7,5.55992,
c1e89871-c96f-4ab3-83cb-06b167e8037a,4237139177,CHEMPLEX,Iron Controller / Reducers,FE-4,ACRYLAMIDE MODIFIED POLYMER,,0.001155479,255.1065
c1e89871-c96f-4ab3-83cb-06b167e8037a,4237139177,CHEMPLEX,Acid Gellants,AGA-380,MAGNETITE,1318-1-6--7,0.001828697,403.7394
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,SCHLUMBERGER,Acid Corrosion Inhibitor,A286,ACID,,0,0
e404dc0a-dc4f-4be7-b2f4-e949827c0ff3,4237139185,,Hazardous and Non-Hazardous Ingredients,,COMPLEX ALKYLAMINE,100545-5-0--4,0.004531233,5219
fb958191-4082-464c-9a76-917c9e79417c,4237138948,ASK,Crosslinker,XL-335,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,0.02714443,207.9787
450479ed-b234-4650-b1ae-483ae3a84b40,4237135193,MULTIPLE SUPPLIERS,Non and De-Emulsifiers,NE-227,15 HCL,7732-1-8--5,0.04920932,17999.05
93e19f7a-72c7-4c42-b399-9c838f038169,4237139396,,,,POTASSIUM BORATES,1332-7-7--0,4E-05,190.6309
07c2bec7-bbcc-4ee2-80dc-98b4e742c49b,4237138953,,,,,14808-6-0--7,0.00068,84.85818
62659280-3c2d-47ec-8f4a-5336e9c39889,4237139516,CHEMPLEX,Polymer,Plexgel 907L-E,ACRYLAMIDE MODIFIED POLYMER,,0.0001463035,173.703
3b502230-5986-4d17-824b-f5c9a403869c,4237139385,HALLIBURTON,Corrosion Inhibitor,HAI-OS ACID INHIBITOR,HCL > 10,,0,0
c225da26-3a32-4b6e-935e-9d74592d8fce,4237139147,ROCKWATER ENERGY SOLUTIONS,AP Breaker,BR1-AP Breaker,AMMONIUM PERSULFATE,7727-5-4--0,0.005140596,108.9
14646344-65f5-4d6f-ad87-4d0a06c97684,4237139409,,,,PHTHALIC ACID,88-9-9--3,0.0008173649,2500
e9721ec4-ce1c-424c-9d7b-c9f26f2197e0,4237139229,ASK,Scale Inhibitors,SI-5345,9016-45-9,,0.002481979,420
b9f5ffdb-7f97-4fa6-8c1e-ca38dda70928,4237139438,,,,TRISODIUM NITRILOTRIACETATE,,0.001359,4322.216
289cc093-b369-4750-a6b9-f999935bb54c,4237130685,FRAC SPECIALIST,Nonemulsifier,FNE-342,TRIMETHYLBENZENE,95-6-3--6,0.02202,
0adbb8d9-d4ab-42cb-8c67-df67a1f78f6e,4237139357,ASK,Crosslinker,EC200-Crosslinker,ALCOHOL ALKOXYLATE,,0.000496046,317.018
c1e89871-c96f-4ab3-83cb-06b167e8037a,4237139177,"CHEMPLEX,L. C.",Acid Corrosion Inhibitors,I-122,THIOUREA-FORMALDEHYDE COPOLYMER,,0.0009063781,200.11
8abbb6c9-0c07-44d1-8aa0-592dd72976a7,4237138756,CHEMPLEX,"Water Recovery surfactant ",Plexsurf WRS 3,METHANOL,,0.01031788,14.27
eecb80be-38f3-4390-9a88-365632f4306b,4237139002,OPERATOR,Base Carrier Fluid,WATER,AMPHOTERIC SURFACTANT,,92.05244,1.092902E+07
e2102c17-fb67-48b7-9da6-5ec3595a1357,4237110272,HALLIBURTON,Defoamer,D-AIR 3000L,ACRYLAMIDE MODIFIED POLYMER,,0.01025,
c5df0ee7-a456-438e-98f3-e970a1be6790,4237138926,CHEMPLEX,Carrier/Base Fluid,Plexgel 907,ETHOXYLATED AMINE,,0.01100927,18.05
e9287ed0-7993-4d91-9498-45e14bf19f94,4237136395,,Carrier / Base Fluid,WATER,,9003-3-5--4,87.05593,9957365
eecb80be-38f3-4390-9a88-365632f4306b,4237139002,OPERATOR,Proppant,Sand,,14808-6-0--7,1.528977,492320
1dc04387-e823-4f2c-8914-7ac734e8d3a9,4237138922,CHEMPLEX,"Antimicrobial Solution ",Plexcide B 7,1310-73-2,,0.004478548,7.594
cbdf64b1-cd09-4dd1-a3f2-a4e534f9d280,4237139390,,,,ACRYLAMIDE DCS - TS,26100-4-7--0,2E-05,34.16973
b54be442-d085-4623-ba1f-1a888e767354,4237139269,,Other Chemicals,,ACRYLAMIDE DCS - TS,26100-4-7--0,0.01316528,11469.04
b9f5ffdb-7f97-4fa6-8c1e-ca38dda70928,4237139438,,,,2-BUTOXYETHANOL  ,111-7-6--2,0.000275,874.6205
a65ac187-80f7-4bb5-a580-0ee24bb25ec1,4237138605,CHEMPLEX,Slurried Guar,Plexgel 907L-EB,,,0.132171,1605.857
0b71ce09-703f-446b-8787-84e7c91f20ce,4237138892,,,,15 HCL,7732-1-8--5,1.68554,129698.7
72671d25-a225-44f8-b719-8171b2138868,4237139351,CHEMPLEX,Crosslinker,Plexbor 101,DYE-DETHYLENE GLYCOL,111-4-6--6,0.01111052,80.135
68796bd0-30e4-4677-9779-8d93f60e45b4,4237139101,ADVANCED STIMULATION TECHNOLOGIES,Friction Reducer,AFR-803,CURED ACRYLIC RESIN,,0.04112133,730.73
c8c5559e-db15-4fc8-b434-d0c58d7641c1,4237138882,COMPANY 2,Acidizing,Hydrochloric Acid (7.5%),ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.4828771,650.91
6934955c-6532-4e7b-9e4d-8ad18517080f,4237139052,CHEMPLEX,Clay Control,CS-14,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.06164858,3287
ed6c91ab-d74e-459c-8fc0-20f94c94daca,4237139256,BRENNTAG SOUTHWEST INC.,Biocides,B-15,BISTETRAKISHYDROXYMETHYL PHOSPHONIUM,55566-3-0--8,0.001837746,69.08856
35df9fc4-d7c9-4fb6-8ed9-a098ab61309d,4237138939,,Other Chemicals,,CHLORITE SODIUM,7758-1-9--2,0.0255214,2494.109
14646344-65f5-4d6f-ad87-4d0a06c97684,4237139409,,,,ALCOHOLS C12-C16 ETHOXYLATED,68551-1-2--2,0.0006806488,2081.839
6934955c-6532-4e7b-9e4d-8ad18517080f,4237139052,CHEMPLEX,Non-emulsifier,NE-217,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.001136643,18.45433
10ed7f73-eeef-4272-91a6-90d2fc23df42,4237139332,ARCHER,Carrier/Base Fluid,WATER,ACETYLENIC ALCOHOL,67-6-3--0,92.38549,2.076588E+08
5725ec26-5148-441d-b5ef-22dcb431960f,4237139149,ECONOMY,Enzyme Breaker,ABK-104,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.0005072599,9.447
a6495ae7-11dc-4ff5-ae9d-a38cc0fcef57,4237139030,CHEMPLEX,Non-emulsifier,NE-212,2-BUTOXYETHANOL  ,111-7-6--2,5.264686E-05,0.06512205
e046d1a6-b386-45a9-b42c-10735e4a87c3,4237139277,CHEMPLEX,"Non emulsifier ",Plexbreak 135,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.004653952,37.878
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,POLYCARBOXLYLIC ACID SALT MIXTURE,,0.0022,
bdb14631-9cde-4606-b2e3-0c2766679141,4237138880,CHEMPLEX,"Water Recovery surfactant ",Plexsurf WRS 3,DIETHANOLAMINE,,0.003106629,10.702
8e7bb8eb-a741-4b6a-b00b-93f160df2d0b,4237139382,,Hazardous and Non-Hazardous Ingredients,,ETHYLENE GLYCOL,7647-1-4--5,0.07193896,128987
dfd3734e-5f00-4ec3-ad11-0d2cb94e185e,4237139197,FRAC SPECIALISTS,Scale Inhibitor,Solid Scale inhibitor,ACETIC ACID PROPRIETARY FORMULA,64-1-9--7,1.093744E-05,0.091
c7cdad26-754b-409c-a441-ffa310119524,4237137105,CHAMPION,Biocides,Bactron K-139,ETHYLENE GLYCOL,107-2-1--1,0.002764449,1054.2
3b8800d0-90a0-4073-9587-b53ed3f5a294,4237139402,INNOSPEC OILFIELD SERVICES,Biocide,Aqucar 742,ETHANOL,68424-8-5--1,0.002898626,2532.858
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,HALLIBURTON,Gelling Agent,WG-36,,7727-3-7--9,,
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,AMMONIUM CHLORIDE,12125-0-2--9,0.00605,
02e69138-c0e6-4b30-b6b0-c94b292b4563,4237139199,CHEMPLEX,"Non emulsifier ",Plexbreak 135,AETHYL ALCOHOL,67-5-6--1,0.01295425,102.493
bee05fe0-2200-4f8c-bb3c-c5db21ec8abd,4237139504,,,,SODIUM LAURIMINODIPROPIONATE,14960-0-6--6,1.080565E-05,5.474476
72580937-b6d8-4aa1-8243-b9f8fbb157bb,4237139393,,,,NN-DOMETHYL FORMAMIDE,68-1-2--2,0.00016,373
90704fb0-9887-4954-a457-e3762f983e30,4237139300,WFT,Friction Reducers,WFR-55LA,ETHYLENE GLYCOL,,0.001523708,15621.25
c5df0ee7-a456-438e-98f3-e970a1be6790,4237138926,CHEMPLEX,"Iron Control ",The Reducer,ETHYLENE GLYCOL,7647-1-4--5,0.0005598795,0.918
e375546e-b932-4250-a135-fe96e754c85d,4237138969,CHEMPLEX,Biocide,Plexide 24L,SUPPLIED BY OPERATOR,67-4-8--1,0.001918942,144.9
3e812adf-211c-422b-be57-c144b460d1dd,4237139106,CHEMPLEX,Non-emulsifier,NE-212,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.0004268679,0.5788627
13220e12-ced9-4ea5-9562-e36757a61e59,4237102150,ECONOMY,Primary Zirconate Crosslinker,XL-6,ALKANOLAMINE ZIRCONATE,197980-5-3--3,,
21cb9289-ffb5-4230-95e4-a8f856abb400,4237133191,ECONOMY,"Surfactant, non emulsifier",SU-15,ALCOHOLS ETHOXYLATED C9-11,68439-4-6--3,0.0169131,15999.15
4cacf634-bb0b-4ff2-ace2-678339b19db9,4237139413,CATALYST,Biocide,Payzone845BCD-W,HCL > 10,,0,0
984ebd84-2761-43ea-916a-fdb99034051c,4237138835,,,,POLYEPICHLOROHYDRIN TRIMETHYL AMINE QUARTERNIZED,51838-3-1--4,0.00653,1179.803
f3a1f616-16dd-4831-832a-3685b70dc193,4237138980,IMPACT CHEMICAL,Biocide,MB GA-15,GLUTARALDEHYDE,111-3-0--8,0.002610876,213
dfd3734e-5f00-4ec3-ad11-0d2cb94e185e,4237139197,FRAC SPECIALISTS,Antimicrobial Solution,FB7,SULFAMIC ACIDEN-BROMO SODIUM SALT,1004542-8-4--0,0.002920658,24.3
bee05fe0-2200-4f8c-bb3c-c5db21ec8abd,4237139504,BJ SERVICES,Surfactant,Inflo 78,ACID,,0.049157,24904.67
5d603964-94f0-48d4-9a67-eabbaa8f511c,4237139022,WEATHERFORK,Biocide,B-24,2 2-DIBROMO-3-NITRILOPROPIONAMIDE,10222-0-1--2,0.0008084401,1
3fb7cc95-d875-41a5-8100-c7a1b402da28,4237139080,,Other Ingredient(s),,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.0003761878,32
b3608d2e-dbfa-4f6a-8abd-44265ce5c56f,4237138867,"CHEMPLEX,L. C.",Acid Corrosion Inhibitor,I-112,SUPPLIED BY OPERATOR,67-4-8--1,0.00071,
e9287ed0-7993-4d91-9498-45e14bf19f94,4237136395,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.001932,220.9801
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,HALLIBURTON,Clay Stabilizer,CLA-STA XP ADDITIVE,POLYEPICHLOROHYDRIN TRIMETHYL AMINE QUATERNIZED,51838-3-1--4,0.0128,
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,SCHLUMBERGER,Anionic Dry FR BX619,BX619†,ACID,,0,0
cd08085f-6e5b-488b-8894-8a73d73a947b,4237139126,,Other Chemicals,,AETHYL ALCOHOL,67-5-6--1,5.83E-05,34.5814
