WellId,API,PermitId,SubmitDate,ApprovedDate,ExpiredDate,AmendedDate,PermitStatus,PermitPurpose,FiledBy
e173aa66-9a26-49f1-b314-17f3f5f801f1,4232934251,760351,,4/17/2013 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
e173aa66-9a26-49f1-b314-17f3f5f801f1,4232934251,491848,,2/8/2000 12:00:00 AM,,,,,CMS OIL AND GAS COMPANY
32ce1572-10fc-4619-9281-d5c761c9b041,4232938645,759754,,4/17/2013 12:00:00 AM,,,,,CALLON PETROLEUM OPERATING CO
ef0dc861-a54b-46a6-ab1d-fe49a0afedd1,4232938600,758449,,4/17/2013 12:00:00 AM,,,,,"RSP PERMIAN, LLC"
0e19d10d-9c51-4191-a486-d68f7edd0dcb,4232938637,759111,,4/19/2013 12:00:00 AM,,,,,COG OPERATING LLC
a1f39197-7da5-4545-b474-8bee11396175,4232938669,760519,,4/22/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
6b8f80f3-2815-4af7-94bd-9e4e28d93287,4232937439,719961,,4/22/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
3acc3027-6b15-45b7-89fa-d14e0fe09e2b,4232938668,761120,,4/23/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
8c8c84aa-27d6-4301-8e1b-e9c72236bbff,4232938391,751317,,4/23/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
bf848833-2126-4398-9d06-ef7b067696ef,4232938667,761117,,4/23/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
80ab9613-8405-484d-9ed3-fafbea97467f,4232938672,760843,,4/24/2013 12:00:00 AM,,,,,"CROWNQUEST OPERATING, LLC"
f6b1a5c2-a7db-4b0f-8576-ba57e4c4e442,4232938386,751286,,4/25/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
e3eb4712-153e-42b9-b682-3a967e879535,4232938642,759531,,4/26/2013 12:00:00 AM,,,,,"RSP PERMIAN, LLC"
5dc098f4-5253-4ebb-a8a4-70827be71202,4232938675,761315,,4/29/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
a8309c20-32e6-484e-97c3-74d93f145f17,4232938674,761308,,4/29/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
213dc5ea-8206-4232-9782-cdd259702dd7,4232938671,761095,,4/29/2013 12:00:00 AM,,,,,ATHLON ENERGY OPERATING LLC
a8142dd2-4735-40fb-b402-6fa102a44af9,4232938436,752942,,4/30/2013 12:00:00 AM,,,,,PETROPLEX ENERGY INC.
4f9e5878-843a-4230-a057-2060ab01d3fd,4232938684,761770,,5/2/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
0bc5e640-31dc-4c9f-9531-3e4a914d084b,4232938687,761775,,5/2/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
80f5c6b7-aa59-4236-bba0-9121744c01e0,4232900411,419014,,12/6/1993 12:00:00 AM,,,,,OXY USA INC.
80f5c6b7-aa59-4236-bba0-9121744c01e0,4232900411,761636,,5/2/2013 12:00:00 AM,,,,,OXY USA WTP LP
4fd5f67d-0a30-4951-95ab-d9617bdb68b3,4232938685,761771,,5/2/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
1871f05a-6095-4d73-a89d-6f60ea823515,4232938683,761469,,5/6/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
ce253b2f-4214-4e45-8f19-7d4f5b4a6038,4232900505,465247,,7/22/1997 12:00:00 AM,,,,,OXY USA INC.
ce253b2f-4214-4e45-8f19-7d4f5b4a6038,4232900505,761963,,5/6/2013 12:00:00 AM,,,,,OXY USA WTP LP
5a942a98-94a8-452a-9f8b-e895c6f931e8,4232938689,761813,,5/7/2013 12:00:00 AM,5/7/2015 12:00:00 AM,,,,"PIONEER NATURAL RES. USA, INC."
30d16930-1ce6-4c81-802a-0bc59129af0b,4232938699,761960,,5/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
acb96e4a-4b93-4b73-b59c-5a1d18cd2bf9,4232938678,761365,,5/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
2746b4dc-9ff4-4e5f-8223-7692c9b4bddf,4232938681,761373,,5/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
9c67ab4d-7f05-4300-bd4d-bc0b777dc351,4232938680,761372,,5/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
995b285e-95aa-43d1-a1c8-dffce3b4826b,4232938698,761958,,5/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
5ac11b33-5b4c-456d-9c7b-2e4b3e515df0,4232938662,760587,,5/10/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
6866f863-dc56-460e-84a3-6b7d9b721001,4232938701,762396,,5/10/2013 12:00:00 AM,5/10/2015 12:00:00 AM,7/17/2013 12:00:00 AM,,,ENDEAVOR ENERGY RESOURCES L.P.
71d5f201-b324-4297-8d75-f2e57e718ba5,4232934541,507138,,5/4/2001 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
71d5f201-b324-4297-8d75-f2e57e718ba5,4232934541,681304,,6/12/2009 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
71d5f201-b324-4297-8d75-f2e57e718ba5,4232934541,759895,,5/10/2013 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
d3788c14-65ea-4b84-957a-5321326a8210,4232938663,760712,,5/13/2013 12:00:00 AM,,,,,ATHLON ENERGY OPERATING LLC
e4d8b3a9-5593-4c11-956e-5736f741ecde,4232938691,761987,,5/13/2013 12:00:00 AM,5/13/2015 12:00:00 AM,,,,ATHLON ENERGY OPERATING LLC
1af74f3e-2cf8-45b2-89c1-ca2a3757c235,4232938665,760747,,5/13/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
ae1f4a18-e404-43c5-9b92-6f5bccf18104,4232938704,762597,,5/14/2013 12:00:00 AM,,,,,"CROWNQUEST OPERATING, LLC"
68edb88a-2556-4e3d-89f8-d5bffb9ca4df,4232938666,760301,,5/14/2013 12:00:00 AM,,,,,"CROWNQUEST OPERATING, LLC"
c34d8c6e-652b-4501-b694-e9cff3b4b642,4232937475,720809,,5/14/2013 12:00:00 AM,,,,,"MIDENERGY OPERATING, LLC"
34318440-3f6f-4273-8037-c0bde4e3664e,4232938648,759988,,5/15/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
ee853a41-dad7-48d9-be81-364d216f3966,4232938679,761370,,5/16/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
8833c7c5-027b-46d5-b5d4-1a1ed0f55833,4232938004,736941,,5/17/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
504f718f-06c5-4f40-aace-beab1266e850,4232937526,721892,,5/17/2013 12:00:00 AM,,,,,"LINN OPERATING, INC."
75a3b6cd-8d90-48f5-83b1-35f8c1ecc959,4232938712,762804,,5/20/2013 12:00:00 AM,,,,,COG OPERATING LLC
b1cd3b26-15d1-4dc9-8041-80cee084553f,4232938713,762873,,5/20/2013 12:00:00 AM,,,,,COG OPERATING LLC
